datetime,TMP,RH,WS,WD
2024-04-20 17:00:00,9.7,58.0,19.3,278.0
2024-04-20 18:00:00,9.2,58.0,19.5,236.0
2024-04-20 19:00:00,9.0,57.2,16.4,280.0
2024-04-20 20:00:00,7.6,66.2,8.4,275.0
2024-04-20 21:00:00,5.4,79.3,4.8,289.0
2024-04-20 22:00:00,5.0,82.7,7.2,271.0
2024-04-20 23:00:00,3.8,89.0,7.5,289.0
2024-04-21 00:00:00,3.4,90.9,8.4,293.0
2024-04-21 01:00:00,2.7,93.9,5.7,296.0
2024-04-21 02:00:00,2.0,96.6,6.8,271.0
2024-04-21 03:00:00,1.2,100.0,5.0,306.0
2024-04-21 04:00:00,0.4,100.0,5.7,332.0
2024-04-21 05:00:00,0.1,100.0,5.4,300.0
2024-04-21 06:00:00,0.2,100.0,3.1,257.0
2024-04-21 07:00:00,0.4,100.0,5.8,95.0
2024-04-21 08:00:00,0.4,100.0,4.5,151.0
2024-04-21 09:00:00,1.5,99.1,5.5,333.0
2024-04-21 10:00:00,4.5,83.6,5.7,311.0
2024-04-21 11:00:00,6.6,71.3,9.0,289.0
2024-04-21 12:00:00,9.2,60.0,10.4,294.0
2024-04-21 13:00:00,10.4,51.9,18.7,124.0
2024-04-21 14:00:00,10.3,50.4,17.3,111.0
2024-04-21 15:00:00,11.0,46.2,19.9,128.0
2024-04-21 16:00:00,11.1,44.4,14.5,37.0
2024-04-21 17:00:00,10.8,44.4,9.8,11.0
2024-04-21 18:00:00,8.4,57.6,9.2,64.0
2024-04-21 19:00:00,7.5,60.5,7.7,119.0
2024-04-21 20:00:00,6.2,70.5,6.6,322.0
2024-04-21 21:00:00,4.8,79.4,5.1,340.0
2024-04-21 22:00:00,3.5,86.4,4.1,278.0
2024-04-21 23:00:00,3.1,90.4,4.5,196.0
2024-04-22 00:00:00,3.2,91.7,3.2,292.0
2024-04-22 01:00:00,2.9,93.8,4.1,277.0
2024-04-22 02:00:00,2.7,95.0,3.7,301.0
2024-04-22 03:00:00,2.7,95.5,3.0,28.0
2024-04-22 04:00:00,2.9,96.2,3.3,286.0
2024-04-22 05:00:00,3.4,95.1,4.0,304.0
2024-04-22 06:00:00,3.5,94.6,2.7,340.0
2024-04-22 07:00:00,3.6,95.7,2.4,197.0
2024-04-22 08:00:00,4.0,95.1,5.7,357.0
2024-04-22 09:00:00,4.4,96.2,6.5,298.0
2024-04-22 10:00:00,4.7,96.4,3.5,144.0
2024-04-22 11:00:00,5.1,93.7,2.7,321.0
2024-04-22 12:00:00,5.7,88.5,4.3,263.0
2024-04-22 13:00:00,6.4,87.0,6.3,316.0
2024-04-22 14:00:00,7.3,84.6,8.2,331.0
2024-04-22 15:00:00,7.7,84.9,10.7,291.0
2024-04-22 16:00:00,7.8,84.8,9.4,318.0
2024-04-22 17:00:00,7.5,87.7,10.2,290.0
2024-04-22 18:00:00,7.0,88.9,8.2,271.0
2024-04-22 19:00:00,7.4,76.8,10.6,283.0
2024-04-22 20:00:00,7.8,64.1,12.7,318.0
2024-04-22 21:00:00,7.8,58.5,12.5,186.0
2024-04-22 22:00:00,6.8,63.4,12.5,279.0
2024-04-22 23:00:00,4.4,78.6,8.1,317.0
2024-04-23 00:00:00,3.4,84.3,9.6,304.0
2024-04-23 01:00:00,2.6,89.1,10.5,284.0
2024-04-23 02:00:00,2.6,91.2,8.7,285.0
2024-04-23 03:00:00,3.1,89.6,6.3,322.0
2024-04-23 04:00:00,4.3,81.8,7.5,339.0
2024-04-23 05:00:00,5.8,72.3,10.3,293.0
2024-04-23 06:00:00,6.1,69.7,9.8,253.0
2024-04-23 07:00:00,5.0,75.5,6.0,216.0
2024-04-23 08:00:00,4.4,81.3,7.5,286.0
2024-04-23 09:00:00,6.9,69.8,8.4,330.0
2024-04-23 10:00:00,9.4,57.1,14.3,286.0
2024-04-23 11:00:00,10.5,50.3,21.4,267.0
2024-04-23 12:00:00,11.2,47.4,23.8,275.0
2024-04-23 13:00:00,11.6,45.8,22.5,292.0
2024-04-23 14:00:00,12.0,44.8,20.7,286.0
2024-04-23 15:00:00,12.0,44.5,19.1,254.0
2024-04-23 16:00:00,11.6,46.7,15.3,270.0
2024-04-23 17:00:00,9.9,52.5,11.9,285.0
2024-04-23 18:00:00,7.6,64.0,8.0,261.0
2024-04-23 19:00:00,5.2,76.2,5.0,291.0
2024-04-23 20:00:00,3.6,84.2,3.8,293.0
2024-04-23 21:00:00,3.0,88.4,3.4,296.0
2024-04-23 22:00:00,2.3,91.7,5.4,345.0
2024-04-23 23:00:00,2.5,93.3,5.2,297.0
2024-04-24 00:00:00,3.3,92.1,5.5,283.0
2024-04-24 01:00:00,3.5,92.8,3.8,312.0
2024-04-24 02:00:00,3.5,93.2,5.6,170.0
2024-04-24 03:00:00,3.4,91.9,4.5,106.0
2024-04-24 04:00:00,3.4,88.0,5.6,147.0
2024-04-24 05:00:00,3.2,89.3,3.2,128.0
2024-04-24 06:00:00,3.2,94.4,3.2,13.0
2024-04-24 07:00:00,3.1,99.2,3.0,124.0
2024-04-24 08:00:00,3.3,100.0,7.4,82.0
2024-04-24 09:00:00,3.6,96.9,8.7,136.0
2024-04-24 10:00:00,3.8,99.0,5.4,79.0
2024-04-24 11:00:00,3.7,100.0,6.9,128.0
2024-04-24 12:00:00,3.9,100.0,3.8,155.0
2024-04-24 13:00:00,4.6,99.6,5.1,331.0
2024-04-24 14:00:00,5.0,100.0,6.3,148.0
2024-04-24 15:00:00,5.2,100.0,4.1,181.0
2024-04-24 16:00:00,5.5,100.0,3.5,157.0
2024-04-24 17:00:00,5.5,100.0,8.6,102.0
2024-04-24 18:00:00,5.5,100.0,7.3,270.0
2024-04-24 19:00:00,5.4,100.0,4.4,80.0
2024-04-24 20:00:00,5.5,99.9,7.4,322.0
2024-04-24 21:00:00,6.2,95.4,11.0,216.0
2024-04-24 22:00:00,6.8,93.5,8.3,147.0
2024-04-24 23:00:00,6.2,99.6,6.2,33.0
2024-04-25 00:00:00,6.2,100.0,4.9,160.0
2024-04-25 01:00:00,6.2,100.0,5.2,129.0
2024-04-25 02:00:00,6.0,100.0,4.8,148.0
2024-04-25 03:00:00,6.3,99.6,6.2,41.0
2024-04-25 04:00:00,6.0,100.0,5.1,354.0
2024-04-25 05:00:00,6.8,94.3,7.5,307.0
2024-04-25 06:00:00,7.0,90.4,6.6,218.0
2024-04-25 07:00:00,6.9,90.8,7.3,237.0
2024-04-25 08:00:00,6.6,94.2,6.2,280.0
2024-04-25 09:00:00,6.8,94.8,6.1,249.0
2024-04-25 10:00:00,7.4,91.2,6.0,237.0
2024-04-25 11:00:00,7.8,92.0,3.5,84.0
2024-04-25 12:00:00,7.9,94.6,4.8,174.0
2024-04-25 13:00:00,7.5,93.9,5.1,320.0
2024-04-25 14:00:00,7.4,90.2,6.4,336.0
2024-04-25 15:00:00,7.5,90.1,8.9,302.0
2024-04-25 16:00:00,8.8,75.3,10.2,225.0
2024-04-25 17:00:00,7.2,91.1,6.5,161.0
2024-04-25 18:00:00,6.6,96.9,6.6,156.0
2024-04-25 19:00:00,6.4,98.9,5.8,145.0
2024-04-25 20:00:00,6.5,87.0,21.4,69.0
2024-04-25 21:00:00,5.4,88.3,18.6,283.0
2024-04-25 22:00:00,5.1,86.0,19.5,259.0
2024-04-25 23:00:00,4.3,83.9,20.2,261.0
2024-04-26 00:00:00,4.1,78.1,18.0,259.0
2024-04-26 01:00:00,4.1,73.8,14.1,281.0
2024-04-26 02:00:00,3.4,80.4,11.6,235.0
2024-04-26 03:00:00,2.8,86.4,8.4,319.0
2024-04-26 04:00:00,2.0,91.2,5.8,277.0
2024-04-26 05:00:00,2.0,92.3,7.2,117.0
2024-04-26 06:00:00,2.4,89.3,10.2,282.0
2024-04-26 07:00:00,1.6,92.9,8.3,350.0
2024-04-26 08:00:00,1.8,93.7,7.2,15.0
2024-04-26 09:00:00,2.5,88.7,9.8,219.0
2024-04-26 10:00:00,2.4,92.0,8.4,347.0
2024-04-26 11:00:00,3.9,83.0,15.4,221.0
2024-04-26 12:00:00,3.3,85.9,14.9,288.0
2024-04-26 13:00:00,3.2,85.4,15.6,146.0
2024-04-26 14:00:00,1.8,91.7,6.9,301.0
2024-04-26 15:00:00,2.0,95.3,6.7,327.0
